,Account Number,Balance Date,Transaction Value,Balance
611,12233762,2023-02-06,-102.35,168.73000000000002
612,12233762,2023-02-07,-110.05,58.68000000000002
613,12233762,2023-02-07,-134.62,-75.93999999999998
614,12233762,2023-02-10,83.93,7.990000000000023
615,12233762,2023-02-11,-370.4,-362.40999999999997
616,12233762,2023-02-12,150.86,-211.54999999999995
617,12233762,2023-02-14,-176.37,-387.91999999999996
618,12240007,2023-01-31,,894.48
619,12240007,2023-02-02,93.98,988.46
620,12240007,2023-02-04,-2.44,986.02
621,12240007,2023-02-05,1748.6,2734.62
622,12240007,2023-02-05,-64.41,2670.21
623,12240007,2023-02-12,-127.13,2543.08
624,12240007,2023-02-13,-562.4,1980.6799999999998
625,12241820,2023-01-31,,207.29
626,12388837,2023-01-31,,463.31
627,12388837,2023-02-03,55.47,518.78
628,12388837,2023-02-05,-183.42,335.36
629,12388837,2023-02-07,65.45,400.81
630,12388837,2023-02-13,111.37,512.1800000000001
631,12388837,2023-02-14,87.61,599.79
632,12420291,2023-01-31,,578.47
633,12420291,2023-02-03,-1223.8,-645.3299999999999
634,12420291,2023-02-08,-796.3,-1441.6299999999999
635,12420291,2023-02-11,-105.46,-1547.09
636,12420291,2023-02-12,-70.05,-1617.1399999999999
637,12423613,2023-01-31,,459.18
638,12423613,2023-02-02,-1805.5,-1346.32
639,12423613,2023-02-04,95.13,-1251.19
640,12423613,2023-02-14,73.71,-1177.48
641,12440230,2023-01-31,,842.67
642,12440230,2023-02-07,16.27,858.9399999999999
643,12440230,2023-02-07,-197.12,661.8199999999999
644,12440230,2023-02-14,-175.06,486.76
645,12493067,2023-01-31,,404.61
646,12493067,2023-02-03,86.49,491.1
647,12493067,2023-02-06,114.74,605.84
648,12493067,2023-02-08,-105.32,500.52
649,12493067,2023-02-13,-93.04,407.48
650,12493067,2023-02-14,44.96,452.44
651,12494185,2023-01-31,,762.16
652,12494185,2023-02-04,71.39,833.55
653,12494185,2023-02-04,-97.26,736.29
654,12494185,2023-02-07,-97.29,639.0
655,12494185,2023-02-07,-117.32,521.68
656,12499656,2023-01-31,,96.27
657,12499656,2023-02-01,168.84,265.11
658,12499656,2023-02-01,75.09,340.2
659,12499656,2023-02-02,140.57,480.77
660,12499656,2023-02-03,-111.35,369.41999999999996
661,12499656,2023-02-05,147.75,517.17
662,12499656,2023-02-06,-88.22,428.95
663,12499656,2023-02-07,-38.62,390.33
664,12499656,2023-02-10,152.92,543.25
665,12499656,2023-02-13,98.34,641.5899999999999
666,12499656,2023-02-14,-156.27,485.31999999999994
667,12560453,2023-01-31,,85.03
668,12560453,2023-02-01,147.6,232.63
669,12560453,2023-02-05,152.02,384.65
670,12560453,2023-02-05,71.33,455.98
671,12560453,2023-02-08,47.58,503.56
672,12560453,2023-02-08,-55.71,447.85
673,12560453,2023-02-13,-49.05,398.8
674,12583269,2023-01-31,,910.46
675,12583269,2023-02-02,125.46,1035.92
676,12583269,2023-02-03,-118.33,917.59
677,12583269,2023-02-04,-129.11,788.48
678,12583269,2023-02-05,80.89,869.37
679,12583269,2023-02-14,63.34,932.71
680,12666385,2023-01-31,,554.24
681,12666385,2023-02-01,246.14,800.38
682,12666385,2023-02-01,106.46,906.84
683,12666385,2023-02-04,1593.8,2500.64
684,12666385,2023-02-12,149.57,2650.21
685,12680102,2023-01-31,,674.64
686,12680102,2023-02-05,-41.65,632.99
687,12680102,2023-02-08,603.0,1235.99
688,12680102,2023-02-09,-97.29,1138.7
689,12680102,2023-02-11,-1010.6,128.10000000000002
690,12680102,2023-02-12,94.03,222.13000000000002
691,12680102,2023-02-13,-851.7,-629.57
692,12725274,2023-01-31,,26.19
693,12725274,2023-02-01,167.85,194.04
694,12725274,2023-02-04,125.11,319.15
695,12725274,2023-02-05,-58.28,260.87
696,12725274,2023-02-14,412.8,673.6700000000001
697,12725274,2023-02-14,-162.9,510.77
698,12859818,2023-01-31,,151.06
699,12859818,2023-02-01,89.22,240.28
700,12859818,2023-02-03,-129.38,110.9
701,12859818,2023-02-04,-81.01,29.89
702,12859818,2023-02-04,-110.3,-80.41
703,12859818,2023-02-07,-106.24,-186.64999999999998
704,12859818,2023-02-10,-36.91,-223.56
705,12859818,2023-02-10,-131.38,-354.94
706,12859818,2023-02-13,-203.37,-558.31
707,12859818,2023-02-14,24.89,-533.42
708,12899540,2023-01-31,,957.2
709,12899540,2023-02-01,-83.35,873.85
710,12899540,2023-02-04,125.25,999.1
711,12899540,2023-02-06,159.04,1158.14
712,12899540,2023-02-06,-78.47,1079.67
713,12899540,2023-02-10,-85.03,994.6400000000001
714,12964138,2023-01-31,,557.04
715,12964138,2023-02-01,101.62,658.66
716,12964138,2023-02-01,-55.49,603.17
717,12964138,2023-02-06,104.0,707.17
718,12964138,2023-02-13,-357.3,349.86999999999995
719,12985543,2023-01-31,,402.94
720,12985543,2023-02-01,-140.27,262.66999999999996
721,12985543,2023-02-07,-99.51,163.15999999999997
722,12985543,2023-02-09,118.41,281.57
723,12985543,2023-02-11,57.3,338.87
724,12985543,2023-02-13,-62.13,276.73999999999995
725,13058003,2023-01-31,,218.0
726,13058003,2023-02-02,-35.9,182.1
727,13058003,2023-02-09,-1246.4,-1064.3000000000002
728,13058003,2023-02-11,-96.36,-1160.66
729,13058003,2023-02-13,565.6,-595.0600000000002
730,13076932,2023-01-31,,419.47
731,13076932,2023-02-02,-125.46,294.01000000000005
732,13076932,2023-02-08,-94.91,199.10000000000002
733,13076932,2023-02-11,146.03,345.13000000000005
734,13076932,2023-02-13,136.72,481.85
735,13117442,2023-01-31,,799.69
736,13117442,2023-02-02,-46.31,753.3800000000001
737,13117442,2023-02-05,101.84,855.22
738,13117442,2023-02-05,59.8,915.0200000000001
739,13117442,2023-02-05,-164.35,750.6700000000001
740,13117442,2023-02-08,-109.72,640.95
741,13117442,2023-02-11,1828.9,2469.8500000000004
742,13117442,2023-02-12,-132.28,2337.57
743,13167285,2023-01-31,,301.93
744,13167285,2023-02-01,-3.89,298.04
745,13167285,2023-02-01,-199.99,98.05000000000001
746,13167285,2023-02-03,139.6,237.65
747,13167285,2023-02-03,-529.6,-291.95000000000005
748,13167285,2023-02-05,-21.67,-313.62000000000006
749,13167285,2023-02-06,204.86,-108.76000000000005
750,13167285,2023-02-07,-78.2,-186.96000000000004
751,13167285,2023-02-09,-20.1,-207.06000000000006
752,13167285,2023-02-13,-99.54,-306.6
753,13167285,2023-02-13,-136.9,-443.50000000000006
754,13167285,2023-02-14,38.92,-404.58000000000004
755,13176075,2023-01-31,,67.3
756,13176075,2023-02-04,127.96,195.26
757,13176075,2023-02-08,-167.77,27.48999999999998
758,13176075,2023-02-12,-149.27,-121.78000000000003
759,13182613,2023-01-31,,384.42
760,13182613,2023-02-05,220.0,604.4200000000001
761,13182613,2023-02-06,63.49,667.91
762,13182613,2023-02-08,-113.46,554.45
763,13182613,2023-02-09,55.88,610.33
764,13182613,2023-02-09,-79.45,530.88
765,13197335,2023-01-31,,625.71
766,13197335,2023-02-01,98.45,724.1600000000001
767,13197335,2023-02-01,85.83,809.99
768,13197335,2023-02-02,100.61,910.6
769,13197335,2023-02-02,-93.5,817.1
770,13197335,2023-02-08,79.86,896.96
771,13197335,2023-02-09,1043.8,1940.76
772,13197335,2023-02-10,1812.5,3753.26
773,13197335,2023-02-11,-215.83,3537.43
774,13267945,2023-01-31,,299.77
775,13267945,2023-02-03,102.35,402.12
776,13267945,2023-02-04,1080.2,1482.3200000000002
777,13267945,2023-02-07,81.75,1564.07
778,13267945,2023-02-08,154.6,1718.6699999999998
779,13267945,2023-02-10,71.11,1789.78
780,13274987,2023-01-31,,902.06
781,13274987,2023-02-01,-33.51,868.55
782,13274987,2023-02-03,-53.43,815.1199999999999
783,13274987,2023-02-03,-111.04,704.0799999999999
784,13274987,2023-02-04,-93.78,610.3
785,13274987,2023-02-05,101.16,711.4599999999999
786,13274987,2023-02-08,1290.2,2001.6599999999999
787,13274987,2023-02-12,118.61,2120.27
788,13274987,2023-02-12,-117.48,2002.79
789,13277127,2023-01-31,,793.22
790,13277127,2023-02-03,17.26,810.48
791,13277127,2023-02-05,-17.93,792.5500000000001
792,13277127,2023-02-06,-1037.3,-244.7499999999999
793,13277127,2023-02-08,714.2,469.45000000000016
794,13277127,2023-02-08,251.9,721.3500000000001
795,13322659,2023-01-31,,690.27
796,13322659,2023-02-01,-153.9,536.37
797,13322659,2023-02-02,-145.27,391.09999999999997
798,13322659,2023-02-04,123.49,514.5899999999999
799,13322659,2023-02-05,36.77,551.36
800,13322659,2023-02-05,-53.92,497.43999999999994
801,13322659,2023-02-09,-85.8,411.64
802,13322659,2023-02-09,-106.38,305.26
803,13322659,2023-02-14,-113.46,191.79999999999995
804,13388069,2023-01-31,,13.45
805,13388069,2023-02-07,134.99,148.44
806,13388069,2023-02-08,27.53,175.97
807,13388069,2023-02-12,-69.99,105.98
808,13426667,2023-01-31,,70.47
809,13426667,2023-02-05,-121.7,-51.230000000000004
810,13426667,2023-02-08,32.44,-18.790000000000006
811,13426667,2023-02-12,1224.6,1205.81
812,13426667,2023-02-13,-902.0,303.80999999999995
813,13459523,2023-01-31,,814.31
814,13459523,2023-02-03,135.59,949.9
815,13459523,2023-02-03,-952.0,-2.1000000000000227
816,13459523,2023-02-06,-171.67,-173.77
817,13459523,2023-02-07,57.31,-116.46000000000001
818,13459523,2023-02-08,898.2,781.74
819,13459523,2023-02-10,166.54,948.28
820,13459523,2023-02-10,-132.35,815.9300000000001
821,13459523,2023-02-13,162.92,978.85
822,13474543,2023-01-31,,438.36
823,13474543,2023-02-01,120.92,559.28
824,13474543,2023-02-05,-107.87,451.41
825,13474543,2023-02-06,87.33,538.74
826,13474543,2023-02-09,264.6,803.34
827,13474543,2023-02-14,159.08,962.4200000000001
828,13474543,2023-02-14,76.83,1039.25
829,13537427,2023-01-31,,556.98
830,13537427,2023-02-01,52.56,609.54
831,13537427,2023-02-07,164.7,774.24
832,13537427,2023-02-11,246.42,1020.66
833,13537427,2023-02-12,-172.13,848.53
834,13551717,2023-01-31,,26.95
835,13551717,2023-02-01,-1361.0,-1334.05
836,13551717,2023-02-05,-627.1,-1961.15
837,13551717,2023-02-11,-42.85,-2004.0
838,13551717,2023-02-14,-115.32,-2119.32
839,13558846,2023-01-31,,598.45
840,13558846,2023-02-01,50.33,648.7800000000001
841,13558846,2023-02-01,-94.06,554.72
842,13558846,2023-02-04,148.08,702.8000000000001
843,13558846,2023-02-05,-148.46,554.34
844,13558846,2023-02-09,-115.1,439.24000000000007
845,13558846,2023-02-13,-112.18,327.06000000000006
846,13563384,2023-01-31,,952.65
847,13563384,2023-02-02,39.75,992.4
848,13563384,2023-02-11,54.28,1046.68
849,13563384,2023-02-12,70.05,1116.73
850,13563384,2023-02-14,-860.1,256.63
851,13584908,2023-01-31,,162.0
852,13584908,2023-02-02,-75.16,86.84
853,13584908,2023-02-05,-85.05,1.7900000000000063
854,13584908,2023-02-10,135.21,137.0
855,13584908,2023-02-10,-81.43,55.57000000000002
856,13610259,2023-01-31,,587.73
857,13610259,2023-02-09,33.72,621.45
858,13610259,2023-02-10,655.8,1277.25
859,13610259,2023-02-11,91.03,1368.28
860,13610259,2023-02-12,-100.74,1267.54
861,13687711,2023-01-31,,757.76
862,13687711,2023-02-02,-75.11,682.65
863,13687711,2023-02-04,-135.11,547.54
864,13687711,2023-02-11,-73.61,473.92999999999995
865,13687711,2023-02-13,734.3,1208.23
866,13687711,2023-02-14,-76.83,1131.3999999999999
867,13713704,2023-01-31,,1.48
868,13713704,2023-02-02,91.84,93.32000000000001
869,13713704,2023-02-04,-184.38,-91.05999999999999
870,13713704,2023-02-10,122.82,31.760000000000005
871,13713704,2023-02-10,-97.03,-65.27
872,13713704,2023-02-11,78.2,12.930000000000007
873,13713704,2023-02-13,-14.09,-1.159999999999993
874,13788234,2023-01-31,,302.78
875,13788234,2023-02-06,-100.59,202.18999999999997
876,13788234,2023-02-07,-140.37,61.819999999999965
877,13788234,2023-02-07,-163.8,-101.98000000000005
878,13788234,2023-02-08,-33.64,-135.62000000000006
879,13788234,2023-02-10,147.03,11.409999999999968
880,13788234,2023-02-14,112.47,123.87999999999997
881,13788234,2023-02-14,90.07,213.94999999999996
882,13945841,2023-01-31,,339.81
883,13945841,2023-02-01,473.7,813.51
884,13945841,2023-02-14,43.02,856.53
885,13965360,2023-01-31,,299.46
886,13965360,2023-02-11,-1655.3,-1355.84
887,13997603,2023-01-31,,516.79
888,13997603,2023-02-03,34.72,551.51
889,13997603,2023-02-07,788.3,1339.81
890,13997603,2023-02-07,52.55,1392.36
891,13997603,2023-02-10,-69.88,1322.48
892,13997603,2023-02-10,-155.28,1167.1999999999998
893,14000447,2023-01-31,,443.94
894,14000447,2023-02-01,97.79,541.73
895,14000447,2023-02-06,-154.42,387.31
896,14000447,2023-02-09,-74.98,312.33
897,14000447,2023-02-10,26.87,339.2
898,14000447,2023-02-13,147.67,486.87
899,14000447,2023-02-13,-55.26,431.60999999999996
900,14014401,2023-01-31,,554.46
901,14014401,2023-02-06,185.73,740.19
902,14014401,2023-02-08,40.08,780.27
903,14014401,2023-02-09,-1549.1,-768.8299999999999
904,14014401,2023-02-10,73.16,-695.67
905,14039438,2023-01-31,,94.52
906,14039438,2023-02-02,248.7,343.21999999999997
907,14039438,2023-02-03,117.17,460.39
908,14039438,2023-02-05,35.3,495.68999999999994
909,14039438,2023-02-06,-155.88,339.80999999999995
910,14039438,2023-02-09,141.4,481.21
911,14045416,2023-01-31,,265.63
912,14045416,2023-02-01,-53.46,212.17
913,14045416,2023-02-02,152.95,365.12
914,14045416,2023-02-03,67.35,432.46999999999997
915,14045416,2023-02-03,-89.03,343.43999999999994
916,14045416,2023-02-08,-42.88,300.55999999999995
917,14052052,2023-01-31,,915.74
918,14052052,2023-02-05,-89.52,826.22
919,14052052,2023-02-08,-192.5,633.72
920,14052052,2023-02-09,-512.3,121.42000000000007
921,14052052,2023-02-09,-666.4,-544.9799999999999
922,14052052,2023-02-12,117.55,-427.4299999999999
923,14052052,2023-02-14,-137.73,-565.1599999999999
924,14086187,2023-01-31,,340.59
925,14086187,2023-02-02,551.2,891.79
926,14086187,2023-02-03,166.13,1057.92
927,14086187,2023-02-04,146.29,1204.21
928,14086187,2023-02-05,-98.2,1106.01
929,14086187,2023-02-06,135.77,1241.78
930,14086187,2023-02-08,58.95,1300.73
931,14086187,2023-02-08,-42.56,1258.17
932,14103210,2023-01-31,,369.01
933,14103210,2023-02-04,-111.88,257.13
934,14103210,2023-02-06,-1.14,255.99
935,14103210,2023-02-06,-1144.5,-888.51
936,14103210,2023-02-08,116.37,-772.14
937,14103210,2023-02-09,-6.19,-778.33
938,14103210,2023-02-11,130.19,-648.14
939,14103210,2023-02-11,-151.17,-799.31
940,14103210,2023-02-13,1406.7,607.3900000000001
941,14136082,2023-01-31,,219.84
942,14136082,2023-02-01,82.18,302.02
943,14136082,2023-02-02,526.8,828.8199999999999
944,14136082,2023-02-03,89.93,918.75
945,14136082,2023-02-07,49.76,968.51
946,14136082,2023-02-09,125.63,1094.1399999999999
947,14136082,2023-02-11,-39.58,1054.56
948,14136082,2023-02-11,-169.33,885.2299999999999
949,14136082,2023-02-12,351.6,1236.83
950,14136082,2023-02-14,140.8,1377.6299999999999
951,14144267,2023-01-31,,97.69
952,14144267,2023-02-06,44.47,142.16
953,14144267,2023-02-08,114.12,256.28
954,14144267,2023-02-09,89.43,345.71000000000004
955,14183437,2023-01-31,,779.47
956,14183437,2023-02-02,30.01,809.48
957,14183437,2023-02-02,-95.08,714.4000000000001
958,14183437,2023-02-03,99.07,813.47
959,14183437,2023-02-10,1975.6,2789.0699999999997
960,14183437,2023-02-11,43.17,2832.24
961,14183437,2023-02-11,-90.85,2741.39
962,14183437,2023-02-14,120.06,2861.45
963,14253152,2023-01-31,,43.85
964,14253152,2023-02-03,81.28,125.13
965,14253152,2023-02-04,-111.13,14.0
966,14253152,2023-02-06,176.53,190.53
967,14253152,2023-02-08,215.14,405.66999999999996
968,14253152,2023-02-09,-157.13,248.54
969,14253152,2023-02-11,-130.43,118.10999999999999
970,14253152,2023-02-14,100.16,218.26999999999998
971,14253152,2023-02-14,-963.5,-745.23
972,14337606,2023-01-31,,561.8
973,14337606,2023-02-04,-53.8,507.99999999999994
974,14337606,2023-02-04,-79.62,428.37999999999994
975,14337606,2023-02-06,-1792.7,-1364.3200000000002
976,14337606,2023-02-08,-160.99,-1525.3100000000002
977,14337606,2023-02-09,-158.61,-1683.92
978,14337606,2023-02-11,175.69,-1508.2300000000002
979,14337606,2023-02-11,-170.72,-1678.9500000000003
980,14337606,2023-02-12,-132.03,-1810.9800000000002
981,14337606,2023-02-14,76.49,-1734.4900000000002
982,14355869,2023-01-31,,329.16
983,14355869,2023-02-01,-1052.6,-723.4399999999998
984,14355869,2023-02-03,123.39,-600.0499999999998
985,14355869,2023-02-04,-515.6,-1115.6499999999999
986,14355869,2023-02-12,-19.96,-1135.61
987,14397662,2023-01-31,,363.51
988,14397662,2023-02-04,61.88,425.39
989,14397662,2023-02-08,1800.8,2226.19
990,14397662,2023-02-08,126.11,2352.2999999999997
991,14397662,2023-02-08,54.11,2406.41
992,14397662,2023-02-08,37.69,2444.1
993,14397662,2023-02-11,-74.51,2369.5899999999997
994,14421453,2023-01-31,,813.76
995,14421453,2023-02-01,150.38,964.14
996,14421453,2023-02-04,44.06,1008.2
997,14421453,2023-02-04,-183.25,824.95
998,14421453,2023-02-06,67.0,891.95
999,14421453,2023-02-08,35.51,927.46
1000,14421453,2023-02-11,-102.02,825.44
1001,14448009,2023-01-31,,958.46
1002,14448009,2023-02-01,-102.39,856.07
1003,14448009,2023-02-01,-107.97,748.1
1004,14448009,2023-02-02,144.05,892.1500000000001
1005,14448009,2023-02-02,122.38,1014.53
1006,14448009,2023-02-04,-1367.4,-352.8700000000001
1007,14448009,2023-02-08,-1779.2,-2132.07
1008,14448009,2023-02-09,-139.36,-2271.4300000000003
1009,14448009,2023-02-09,-1300.7,-3572.13
1010,14448009,2023-02-14,78.98,-3493.15
1011,14448009,2023-02-14,-14.98,-3508.13
1012,14505806,2023-01-31,,689.25
1013,14505806,2023-02-01,974.4,1663.65
1014,14505806,2023-02-08,121.72,1785.37
1015,14505806,2023-02-09,-102.41,1682.96
1016,14505806,2023-02-11,130.43,1813.3899999999999
1017,14505806,2023-02-11,38.37,1851.76
1018,14505806,2023-02-13,-71.51,1780.25
1019,14505806,2023-02-14,956.2,2736.45
1020,14564252,2023-01-31,,263.39
1021,14564252,2023-02-02,-133.0,130.39
1022,14564252,2023-02-14,-158.38,-27.99000000000001
1023,14592080,2023-01-31,,245.22
1024,14592080,2023-02-02,149.36,394.58000000000004
1025,14592080,2023-02-02,-70.88,323.70000000000005
1026,14592080,2023-02-02,-113.73,209.97000000000003
1027,14592080,2023-02-04,-213.8,-3.829999999999984
1028,14592080,2023-02-05,99.57,95.74000000000001
1029,14592080,2023-02-06,-93.76,1.980000000000004
1030,14592080,2023-02-07,50.0,51.980000000000004
1031,14594928,2023-01-31,,470.64
1032,14594928,2023-02-03,-145.32,325.32
1033,14594928,2023-02-07,123.7,449.02
1034,14594928,2023-02-10,75.71,524.73
1035,14594928,2023-02-12,-140.65,384.08
1036,14600288,2023-01-31,,622.77
1037,14600288,2023-02-02,43.55,666.3199999999999
1038,14600288,2023-02-02,-140.31,526.01
1039,14600288,2023-02-02,-147.71,378.29999999999995
1040,14600288,2023-02-03,88.58,466.88
1041,14600288,2023-02-05,110.92,577.8
1042,14600288,2023-02-08,93.19,670.99
1043,14600288,2023-02-13,-138.07,532.92
1044,14600288,2023-02-14,83.11,616.03
1045,14648004,2023-01-31,,236.67
1046,14648004,2023-02-01,92.2,328.87
1047,14648004,2023-02-01,-77.41,251.45999999999998
1048,14648004,2023-02-04,100.53,351.99
1049,14648004,2023-02-04,72.87,424.86
1050,14648004,2023-02-05,-16.24,408.62
1051,14648004,2023-02-07,114.81,523.4300000000001
1052,14648004,2023-02-07,21.02,544.45
1053,14648004,2023-02-07,-111.26,433.19
1054,14648004,2023-02-08,-1330.7,-897.51
1055,14648004,2023-02-12,-1808.9,-2706.41
1056,14648004,2023-02-13,-113.24,-2819.65
1057,14685853,2023-01-31,,45.2
1058,14685853,2023-02-01,-142.37,-97.17
1059,14685853,2023-02-04,109.08,11.909999999999997
1060,14685853,2023-02-06,79.32,91.22999999999999
1061,14685853,2023-02-07,26.93,118.16
1062,14685853,2023-02-11,370.4,488.55999999999995
1063,14723713,2023-01-31,,378.07
1064,14723713,2023-02-10,67.56,445.63
1065,14723713,2023-02-10,-113.36,332.27
1066,14723713,2023-02-11,126.78,459.05
1067,14723713,2023-02-13,149.91,608.96
1068,14749214,2023-01-31,,194.54
1069,14749214,2023-02-03,49.32,243.85999999999999
1070,14749214,2023-02-07,-145.52,98.33999999999997
1071,14749214,2023-02-12,207.81,306.15
1072,14780986,2023-01-31,,180.2
1073,14780986,2023-02-01,105.85,286.04999999999995
1074,14780986,2023-02-04,164.38,450.42999999999995
1075,14780986,2023-02-06,-965.2,-514.7700000000001
1076,14780986,2023-02-07,132.81,-381.9600000000001
1077,14780986,2023-02-07,-168.78,-550.7400000000001
1078,14812157,2023-01-31,,534.54
1079,14812157,2023-02-01,645.5,1180.04
1080,14812157,2023-02-04,-134.48,1045.56
1081,14812157,2023-02-06,-473.7,571.86
1082,14812157,2023-02-09,-117.1,454.76
1083,14812157,2023-02-14,-120.54,334.22
1084,14840078,2023-01-31,,584.16
1085,14840078,2023-02-01,-118.24,465.91999999999996
1086,14840078,2023-02-05,62.37,528.29
1087,14840078,2023-02-06,-188.27,340.02
1088,14840078,2023-02-07,-87.19,252.82999999999996
1089,14840078,2023-02-09,-102.32,150.50999999999996
1090,14840078,2023-02-10,210.07,360.5799999999999
1091,14840078,2023-02-10,-144.1,216.47999999999996
1092,14840078,2023-02-13,-82.99,133.48999999999995
1093,14840078,2023-02-14,75.98,209.46999999999997
1094,14866733,2023-01-31,,249.35
